dialogue_line,anger,disgust,fear,joy,neutral,sadness,surprise
Do you?,0.0017982599092647433,0.0008690733811818063,0.0011378087801858783,0.00174369802698493,0.8971051573753357,0.0008940299740061164,0.09645193070173264
"Ah, yeaaah!",0.005148460157215595,0.001884046709164977,0.006093492731451988,0.7736557126045227,0.006813885178416967,0.001014554058201611,0.20538973808288574
DO YOU?,0.009437046013772488,0.001555807888507843,0.0016011475818231702,0.002861524699255824,0.9196068644523621,0.0012109343660995364,0.06372658908367157
AH YEAAAAH!,0.09113772958517075,0.06438577175140381,0.010934249497950077,0.03536182641983032,0.004265136551111937,0.0025306358002126217,0.7913846969604492
(to Phoebe) Do you really find this attractive on him?,0.001570571563206613,0.0007593195186927915,0.001634832238778472,0.0007115521584637463,0.006326163187623024,0.00039208275848068297,0.9886054396629333
"(looking at Mike) Oh, yeah! (turning to Chandler) Are you telling me you... you're not even... a little turned on by Monica, right now?",0.02742578648030758,0.01785433478653431,0.007918505929410458,0.002389342524111271,0.00925961509346962,0.0021914092358201742,0.9329610466957092
I think this is the first time in our marriage that I've felt like the more attractive one.,0.0010075191967189312,0.0009813925717025995,0.0005940152332186699,0.8452762961387634,0.1420438289642334,0.0020855595357716084,0.008011527359485626
"C'mon Mike, you can beat her! Knock that dog off her head!",0.6133984327316284,0.018666043877601624,0.025025499984622,0.305965781211853,0.01638416387140751,0.0019441671902313828,0.018615858629345894
"Oh, damn it!",0.830204427242279,0.090385302901268,0.004922573454678059,0.043767623603343964,0.007873943075537682,0.0013234473299235106,0.02152273803949356
(pointing at Mike and shouting) I sleep with him!,0.11220517009496689,0.004746943712234497,0.004400810692459345,0.7760592103004456,0.07723166048526764,0.001262919744476676,0.02409336157143116
"(boasting) Game, point!",0.021617522463202477,0.0010114905890077353,0.0013816413702443242,0.8297750949859619,0.12718328833580017,0.00038701502489857376,0.018643822520971298
"(threatening) Don't get too cocky! Remember I won the last one! Oh, by the way, how did that feel, losing to a girl?",0.13929779827594757,0.018366273492574692,0.011676876805722713,0.6202222108840942,0.06561562418937683,0.004765847697854042,0.14005544781684875
"You know, you should really look in a mirror before you call yourself that.",0.009696269407868385,0.08856985718011856,0.048558641225099564,0.005200827494263649,0.8380621075630188,0.004953704308718443,0.00495859095826745
"NO, NO, NOOO!",0.2709060609340668,0.32492220401763916,0.0726548284292221,0.0765966922044754,0.16390849649906158,0.016024405136704445,0.07498738914728165
And that's how it's done! (Phoebe kisses him),0.0063084326684474945,0.0017052532639354467,0.0007007550448179245,0.9521839022636414,0.03324969857931137,0.0005151582299731672,0.005336817353963852
"Okay-dokay, you've each won a game and I've lost what's felt like a year of my life. So everybody goes home a winner.",0.054472777992486954,0.011152754537761211,0.0017909342423081398,0.3846468925476074,0.4927578568458557,0.052320193499326706,0.002858636900782585
Best out of three?,0.004273770377039909,0.0012284688418731093,0.001979450462386012,0.007062924560159445,0.8161824345588684,0.0008526730234734714,0.16842021048069
That's what I'm thinking.,0.0027574338018894196,0.005664506461471319,0.0009748413576744497,0.000955061346758157,0.9852979779243469,0.0013745303731411695,0.002975723473355174
Should I use my invisibility to fight crime or for evil?,0.14238251745700836,0.05682578310370445,0.4395330250263214,0.005396406631916761,0.19978490471839905,0.1545957624912262,0.001481583807617426
"(to Mike) Serve the ball, chump!",0.030175352469086647,0.0033193365670740604,0.0013097977498546243,0.6957588195800781,0.24495673179626465,0.0004915303434245288,0.02398853376507759
"(doing Monica and mumbling): Serve the ball, chump.",0.0026213424280285835,0.0046296571381390095,0.0011098213726654649,0.07607229799032211,0.9124190211296082,0.0015385429142042994,0.0016093950252979994
"(to Mike) Ok Mike, better come back Mike, better come back.",0.01568382978439331,0.02111278660595417,0.49104878306388855,0.002530714962631464,0.3390237092971802,0.1284651905298233,0.0021349689923226833
"I'm just saying, I have a cabin in the Adirondacks if you ever want to get away from the city, well, that'd be (pause) just nifty!",0.012233809567987919,0.0022486501839011908,0.005862886551767588,0.6502094864845276,0.3222635090351105,0.0013463732320815325,0.0058353557251393795
"Ooh, well. Ah, I kinda have got a lot on my plate right now, not that I wouldn't love a weekend in the country with a strange man. (Mr. Oberblau giggles)",0.002153238747268915,0.005599110387265682,0.009605752304196358,0.3341876268386841,0.6390986442565918,0.006301799789071083,0.003053892869502306
Jarvis?,0.001619255286641419,0.001126173185184598,0.0030363325495272875,0.0009133894345723093,0.7857432961463928,0.0017494355561211705,0.20581212639808655
"(seeing her) Oh, you're back... (to Ross) this is my wife, Nancy.",0.0012990147806704044,0.0009778097737580538,0.0013495126040652394,0.038232382386922836,0.9416477680206299,0.00088354607578367,0.01560991071164608
Get Out!,0.9892548322677612,0.0010385502828285098,0.0032124225981533527,0.0011023348197340965,0.001099826768040657,0.00023903246619738638,0.004053022712469101
"Ross, can I talk to you for a minute?",0.000779157446231693,0.0006684330874122679,0.00194593018386513,0.0019062627106904984,0.9891291856765747,0.0006362646818161011,0.004934811498969793
"Yes, please! (they move and sit down on a sofa) So, what's going on?",0.028233090415596962,0.19690987467765808,0.07028646767139435,0.007302602753043175,0.07075738906860352,0.001435935264453292,0.6250746250152588
"Uh, well... Joey and I broke up.",0.002252973150461912,0.00047476045438088477,0.0057770381681621075,0.0014219842851161957,0.022654617205262184,0.9667372107505798,0.0006814483203925192
"Oh my God, wh-what happened?",0.0019089627312496305,0.0018620212795212865,0.006264909636229277,0.0005129480850882828,0.0019529126584529877,0.0004080125945620239,0.9870902895927429
"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.04093063995242119,0.29590651392936707,0.03058581054210663,0.14755533635616302,0.21838782727718353,0.13722027838230133,0.12941357493400574
I knew that was him!,0.10954689979553223,0.002873403951525688,0.009018286131322384,0.3697330355644226,0.043978072702884674,0.001168814953416586,0.46368157863616943
"Anyway I just, uh, I think it's for the best.",0.004699161276221275,0.004421899560838938,0.015492052771151066,0.006617990788072348,0.3294636011123657,0.638770341873169,0.0005349311977624893
"(holding her hand) Hey, you ok?",0.0013630797620862722,0.001803932012990117,0.009087970480322838,0.003971640020608902,0.9751704335212708,0.0005073007196187973,0.008095618337392807
I guess. There was hum... (she breathes deeply) there was another reason that I thought it was time to end it with Joey. I started to realize that I was having feelings for someone (pause) else.,0.004028537310659885,0.005866525694727898,0.0063584595918655396,0.010733072645962238,0.8369555473327637,0.13530896604061127,0.0007488973787985742
"(merrily) Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",0.0026811636053025723,0.009535372257232666,0.0004434296570252627,0.005808055400848389,0.9783505797386169,0.0012958022998645902,0.0018855726812034845
"Oh, professor Clerk we're kind of in the middle of a conversation, here.",0.0006290380842983723,0.003262474900111556,0.0021311359014362097,0.0016728306654840708,0.9845463037490845,0.0008281362242996693,0.006930084899067879
"Yeah, can you guys just throw him in the pool later?",0.001488136942498386,0.0009894390823319554,0.000630787224508822,0.0037944286596029997,0.9910507202148438,0.0008202600292861462,0.00122625264339149
Or we could throw you both in now!,0.3925440013408661,0.006875305902212858,0.004695717245340347,0.31327956914901733,0.22440239787101746,0.0015381979756057262,0.056664787232875824
"(standing) Ok, gentlemen! Please! Aren't we a little old for this? I mean, we're scientists, right? We're academics. And most importantly I... you-you will have to catch us first. (he starts to run away with Charlie). GO, GO, GO! (the paleontologists starts chasing them)",0.3757028579711914,0.029093153774738312,0.3549652695655823,0.05723223835229874,0.1636466234922409,0.008279714733362198,0.011080232448875904
"Ok, so it's a tie again, 41 to 41.",0.007085701916366816,0.00456544104963541,0.0006861588917672634,0.0062644449062645435,0.9695014953613281,0.009001980535686016,0.0028946781530976295
"(exhausted) Ok, look! Enough is enough!",0.8022663593292236,0.03401847183704376,0.01190332043915987,0.09189528971910477,0.02628580667078495,0.006551729515194893,0.027078909799456596
"No, I have just to have two more points to beat him!",0.6718928217887878,0.019206080585718155,0.020083662122488022,0.07706622779369354,0.15596216917037964,0.005718322936445475,0.05007074028253555
"Monica, that was also true an hour ago! I mean, please, look at you! Your hand is blistered, you can barely stand, your hair is inexplicable! Ok, you've already proven you are just as good as he is, now we've missed our dinner reservations, so now let's just go upstairs, order room service, take a shower and shave your head!",0.030995197594165802,0.43201515078544617,0.029006820172071457,0.01606697589159012,0.007530852686613798,0.004002382978796959,0.4803827106952667
I can't just walk away! I've put in four hours!,0.9764378666877747,0.008176998235285282,0.0018290991429239511,0.005172505974769592,0.0024288776330649853,0.00210951897315681,0.0038450497668236494
But...,0.001983997877687216,0.0021160312462598085,0.004667800851166248,0.0005987422191537917,0.9714000821113586,0.011025200597941875,0.008208183571696281
"Look! You knew this about me when you married me! You agreed to take me in sickness and in health. Well, this is my sickness!",0.9526239037513733,0.014821339398622513,0.0029026465490460396,0.008045386523008347,0.002091263188049197,0.001980850473046303,0.017534548416733742
What about the obsessive cleaning?,0.00367752555757761,0.01597161777317524,0.00044423117651604116,0.0025589303113520145,0.9516718983650208,0.0010972426971420646,0.024578513577580452
That's just good sense!,0.7855016589164734,0.056885190308094025,0.006469328887760639,0.02993268147110939,0.11011207103729248,0.003533005015924573,0.007566063664853573
"(in pain) Aww! (she holds her hand, moaning like she's biting back a scream)",0.003445805748924613,0.6654327511787415,0.01578301191329956,0.10854032635688782,0.03182477131485939,0.012163668870925903,0.16280953586101532
You ok?,0.0020196421537548304,0.0007141886162571609,0.009194573387503624,0.0013083267258480191,0.8954738974571228,0.0007045032689347863,0.09058484435081482
"No, no, no. Honey, I'm ok. Shake it off! (she shakes the wrist and it's more painful) Oh, no! No shaking, no shaking! Ooh! Ooh! (pause) Oh my God! I can't play!",0.025467179715633392,0.09147237986326218,0.5150024890899658,0.013189454562962055,0.005832526367157698,0.018423229455947876,0.33061277866363525
So you forfeit?,0.06196816638112068,0.0333167165517807,0.0023400457575917244,0.004358997568488121,0.8473500609397888,0.006865974050015211,0.04380004107952118
Mike wins?,0.0026566372253000736,0.0008992034127004445,0.0021540711168199778,0.001524815452285111,0.21967439353466034,0.0011097766691818833,0.7719810605049133
I can't believe it! (pause) I lost!,0.03577746823430061,0.006295721046626568,0.020852232351899147,0.01659037359058857,0.004946919623762369,0.010703438892960548,0.9048338532447815
"No, you didn't.",0.009828288108110428,0.017124613747000694,0.0033492769580334425,0.0009119448950514197,0.9138338565826416,0.01370919868350029,0.041242823004722595
What?,0.00223840051330626,0.0015686291735619307,0.004381605889648199,0.0008676337311044335,0.36579790711402893,0.001039609662257135,0.6241061687469482
Because I'm gonna play for ya.,0.004507881123572588,0.0017944497521966696,0.0021967333741486073,0.0684429332613945,0.918347954750061,0.004358827602118254,0.0003511972026899457
You can't do that!,0.5308862328529358,0.08811785280704498,0.006550787948071957,0.006549376528710127,0.0037555566523224115,0.0019667786546051502,0.3621734082698822
"Oh, that's ok. I don't care which of them I beat.",0.11219953745603561,0.11437340080738068,0.0014711774419993162,0.011857596226036549,0.7402567267417908,0.018245844170451164,0.001595709822140634
"Ok, we're taking that paddle home, mister.",0.0032090686727315187,0.009316438809037209,0.0009261577506549656,0.047758691012859344,0.9348475933074951,0.0033712058793753386,0.0005708118551410735
"(to Chandler) Honey, you don't have to do this.",0.007790856529027224,0.002486834768205881,0.0006290099117904902,0.005500794854015112,0.9720863103866577,0.0023787207901477814,0.009127574041485786
"(In a loving voice) Yes, I do. Now, I may not understand why you have to win so badly, but if it's important to you then it's important to me, because I love you.",0.0032329708337783813,0.003065206343308091,0.0035904585383832455,0.6939011216163635,0.24939735233783722,0.046144671738147736,0.0006683107349090278
But... you suck!,0.0029141060076653957,0.094798743724823,0.002476148074492812,0.8292045593261719,0.040682125836610794,0.0028143308591097593,0.027109958231449127
"(Still in a loving voice) You're welcome, sweetheart.",0.0011272720294073224,0.0007176901563070714,0.000931655871681869,0.7759825587272644,0.2170896828174591,0.0023150499910116196,0.0018360988469794393
"All right Mike, let's get this over with. Sudden death. Whoever wins this point, wins.",0.007240207400172949,0.03368765860795975,0.030848979949951172,0.04842584952712059,0.6696346998214722,0.2084072232246399,0.0017554101068526506
Ok!,0.13405409455299377,0.0037186413537710905,0.00530073931440711,0.5783768892288208,0.12243717908859253,0.0006432614754885435,0.1554691046476364
Oh my God! You're good!,0.009846656583249569,0.0048718503676354885,0.004220270086079836,0.4975767731666565,0.0018879941198974848,0.0012652125442400575,0.4803312420845032
It's like watching porn!,0.006045668385922909,0.017097225412726402,0.0014795137103646994,0.9039818644523621,0.02845236100256443,0.0010082958033308387,0.04193501174449921
And that's... how... it's done!,0.014380967244505882,0.0009332643239758909,0.0010498908814042807,0.8244048357009888,0.029164083302021027,0.0007617906085215509,0.1293051540851593
(to Chandler) Oh my God. That was so amazing! When did you (pause) Hold on! I almost forgot (she turns to Mike) loser! (back to Chandler) When did you stop sucking?,0.008467675186693668,0.004025139845907688,0.007624135818332434,0.26839253306388855,0.0038271869998425245,0.003320918418467045,0.7043423652648926
"I never sucked, I actually didn't want you to know how good I was!",0.1455085128545761,0.09550128877162933,0.07467621564865112,0.3934432864189148,0.05797835811972618,0.09105142951011658,0.14184090495109558
Why?,0.0022832381073385477,0.0013338786084204912,0.003290562191978097,0.0007863848586566746,0.2761904299259186,0.001190472743473947,0.7149249911308289
I don't know.,0.0022077527828514576,0.002197653753682971,0.0024440716952085495,0.0007567540160380304,0.9779859781265259,0.004008673131465912,0.010399099439382553
This is so great! Now we can enter into doubles tournaments!,0.002823309740051627,0.00042306268005631864,0.0006017887499183416,0.9586458802223206,0.004782660864293575,0.0003740591346286237,0.03234916180372238
That's why!,0.34450557827949524,0.01112491823732853,0.00493047246709466,0.33750563859939575,0.1370084285736084,0.001148638199083507,0.16377636790275574
Thanks!,0.0046369112096726894,0.00036087838816456497,0.00041339200106449425,0.9491197466850281,0.03222326561808586,0.0003613733279053122,0.012884425930678844
Hi.,0.0005401138914749026,0.0008172114030458033,0.0008106121676973999,0.0030283303931355476,0.9918383955955505,0.0011374730383977294,0.0018279930809512734
Are they still looking for us?,0.003752524498850107,0.0012236833572387695,0.0026897320058196783,0.0010901771020144224,0.7524475455284119,0.0024436605162918568,0.23635269701480865
"Yeah. The bartender said that they split up into two search parties, the herbivores and the carnivores. (pause) You know, we as a group are not the coolest.",0.0024977335706353188,0.04739728197455406,0.0011993787484243512,0.002525599207729101,0.9250831007957458,0.017765982076525688,0.0035309840459376574
I don't think they saw us.,0.0034746802411973476,0.0066554611548781395,0.007559574209153652,0.00201267353259027,0.7518810629844666,0.007426746655255556,0.22098976373672485
I don't think they did.,0.003259886521846056,0.0063672722317278385,0.0030776802450418472,0.0012840182753279805,0.878839910030365,0.008217019960284233,0.0989542230963707
"Hum, so, I started to say you something earlier, hum... (pause) There was another reason I realized it was time to end it with Joey. I kind of realized I... was starting to have feelings... for someone else.",0.010647376999258995,0.010042596608400345,0.01083243079483509,0.007241116836667061,0.666689932346344,0.29347312450408936,0.0010734794195741415
(apparently unruffled) Oh. Can I... can I ask who?,0.002474449807778001,0.01235028076916933,0.02193315327167511,0.00641933036968112,0.9159818887710571,0.015615136362612247,0.0252258088439703
I think you know.,0.0018849951447919011,0.00227082590572536,0.0008239866583608091,0.016562096774578094,0.9694799780845642,0.005451855715364218,0.0035262892488390207
"I think I know too but I've been really wrong about this stuff in the past, so...",0.023141086101531982,0.023635290563106537,0.00917830877006054,0.001465479377657175,0.8988921642303467,0.04174084588885307,0.001946904230862856
I'm sorry... we... we can't.,0.001992804929614067,0.002190082799643278,0.024761522188782692,0.0010831826366484165,0.03719823807477951,0.9235730171203613,0.009201131761074066
"All right, all right.",0.02193804457783699,0.018374765291810036,0.0024154726415872574,0.007943118922412395,0.9143158793449402,0.03429773077368736,0.0007148615550249815
"I mean, you just went out with my best friend, and I just think it'd be a really really bad idea. (pause) Or-or not! (they kiss passionately)",0.04019884765148163,0.018444763496518135,0.3991256058216095,0.32404017448425293,0.10427644848823547,0.0915418192744255,0.022372469305992126
What?,0.00223840051330626,0.0015686291735619307,0.004381605889648199,0.0008676337311044335,0.36579790711402893,0.001039609662257135,0.6241061687469482
"Oh, the way you crushed Mike at ping pong was such a turn-on.You wanna...? (plays with her finger on Chandlers chest)",0.016002941876649857,0.005144967697560787,0.002693275222554803,0.26876628398895264,0.012407037429511547,0.0022524907253682613,0.6927329897880554
"You know, I'd love to, but I'm a little tired.",0.007072083186358213,0.007414381485432386,0.012744715437293053,0.004169633612036705,0.1370733678340912,0.8290677666664124,0.0024580571334809065
I'll put a pillowcase over my head.,0.0030088156927376986,0.006608328316360712,0.0014801389770582318,0.030283192172646523,0.9553949236869812,0.0027211445849388838,0.0005035242065787315
You're on!,0.24128659069538116,0.006117323879152536,0.0031890596728771925,0.3766740560531616,0.06546788662672043,0.0008515313966199756,0.30641359090805054
Hey!,0.011167798191308975,0.0008028252050280571,0.000764418684411794,0.7031646966934204,0.20588627457618713,0.0007712735095992684,0.07744274288415909
What's up?,0.00225942418910563,0.0011430036975070834,0.0008723258506506681,0.0007081966032274067,0.9628715515136719,0.0019144383259117603,0.03023100458085537
"Well, okay, Mike's taking a shower, which by the way there's no law against. And then we're gonna grab some food, so if you want...",0.0018462686566635966,0.0076365103013813496,0.003672140883281827,0.004149621818214655,0.9802930951118469,0.0018470813520252705,0.0005552638904191554
... finally...,0.0010763907339423895,0.000582629581913352,0.0014902148395776749,0.010435597971081734,0.9609425067901611,0.002783360658213496,0.022689184173941612
Is that Ross?,0.001986547140404582,0.0011528043542057276,0.00137040123809129,0.0032099978998303413,0.7540975213050842,0.0005716706509701908,0.23761101067066193
"Yeah, you can hear everything through these stupid walls.",0.18781542778015137,0.7013671398162842,0.002025813329964876,0.004587478004395962,0.08260618150234222,0.016198772937059402,0.005399254150688648
Sounds like he's with someone.,0.000777649984229356,0.010479403659701347,0.0019623248372226954,0.004049783572554588,0.9316616654396057,0.0011364079546183348,0.04993276298046112
"He could be alone. This morning I heard him do push-ups, and then talk to his triceps.",0.0008528968319296837,0.05499633401632309,0.021367646753787994,0.009494315832853317,0.891115665435791,0.014219860546290874,0.00795330386608839
"Wait a minute, I think Phoebe's right. You know I hear someone else in there with him.",0.001427628449164331,0.0022436948493123055,0.005014713387936354,0.001757336431182921,0.9584531188011169,0.0017359027406200767,0.029367538169026375
Ooh... Dr. Geller!,0.007908075116574764,0.0012475693365558982,0.002640814520418644,0.44979730248451233,0.028427371755242348,0.000510954821947962,0.5094678997993469
"God, you're amazing... I didn't even have to ask you to call me that.",0.0017860711086541414,0.0007292121881619096,0.0016473997384309769,0.9119136333465576,0.002619789680466056,0.001317263930104673,0.07998671382665634
"Oh my God, that's Charlie!",0.002932746196165681,0.0018229488050565124,0.0020822540391236544,0.004383049439638853,0.001287089311517775,0.00023247339413501322,0.9872593879699707
She's cheating on Joey with Ross!,0.63519287109375,0.04627722129225731,0.0033536693081259727,0.006031121127307415,0.005819639191031456,0.0027812523767352104,0.3005443513393402
Oh that tart... floozy... giant...,0.002329803304746747,0.0029394833836704493,0.0006648454582318664,0.6668967008590698,0.31828173995018005,0.004721821751445532,0.004165608435869217
I'm not sure about this.,0.0030705647077411413,0.005039336159825325,0.002204436808824539,0.000829956668894738,0.9717368483543396,0.0018190498230978847,0.01529975887387991
"Yeah, you're right. This is none of our business.",0.15704111754894257,0.030139831826090813,0.0016528761480003595,0.0015870925271883607,0.7904039025306702,0.01736288331449032,0.0018122614128515124
No I'm not sure that it's the best way to hear everything. Someone get me a glass!,0.7395977973937988,0.04350198060274124,0.046223219484090805,0.027547288686037064,0.09803617000579834,0.006608322262763977,0.03848521038889885
"Oh, I'm not gonna do this, okay? I'm not gonna eavesdrop on my friend.",0.6649824380874634,0.23686295747756958,0.021291889250278473,0.0007251298520714045,0.014994301833212376,0.05989101156592369,0.001252280198968947
(through wall) Ooh... I love Barbados!,0.0006106813671067357,0.0002769216662272811,0.00045127159683033824,0.9834805130958557,0.007739122491329908,0.000610852672252804,0.006830617785453796
Ooh... I can't believe I'm kissing you. I'm kissing Rachel!,0.0157401692122221,0.0015979259042069316,0.006924990098923445,0.44080850481987,0.0031015002168715,0.0008945516892708838,0.5309324264526367
"I know, I'm her!",0.09730657190084457,0.004713414702564478,0.012315869331359863,0.8003503680229187,0.049752235412597656,0.0025881207548081875,0.03297329694032669
(whispering) Rachel and Joey! It's Rachel and Joey!!!,0.12476459890604019,0.0027328701689839363,0.0030176241416484118,0.5185461640357971,0.06267914175987244,0.000893267395440489,0.2873663306236267
What?,0.00223840051330626,0.0015686291735619307,0.004381605889648199,0.0008676337311044335,0.36579790711402893,0.001039609662257135,0.6241061687469482
Get over here!,0.56523197889328,0.004466544836759567,0.008054723963141441,0.21768157184123993,0.10350832343101501,0.0011008803267031908,0.09995602071285248
ooh...,0.000796203559730202,0.0008495382498949766,0.016491761431097984,0.025353994220495224,0.8076834082603455,0.0038161450065672398,0.1450088918209076
Wow!,0.0035258454736322165,0.0008393619209527969,0.0028700060211122036,0.04292627051472664,0.00302325957454741,0.000574490986764431,0.9462407827377319
"(in her Monica-excited-way... TOO LOUD!) Oh my God, I love how thin these walls are!",0.002079530619084835,0.0027028345502913,0.0016701309941709042,0.9698235392570496,0.0072829145938158035,0.0038370173424482346,0.01260405220091343
(muffled) Thank you.,0.006240491289645433,0.002694519702345133,0.0013746913755312562,0.41708046197891235,0.568501353263855,0.0019226877484470606,0.0021858238615095615
"Hey, you know, before you said that nothing could happen between us? What changed?",0.21103976666927338,0.02866634726524353,0.04853720963001251,0.0018828223692253232,0.0740385428071022,0.0109967440366745,0.6248385906219482
"Well, I only said that because of Ross, you know. Then I saw him kissing Charlie...",0.0019507731776684523,0.050499189645051956,0.008293640799820423,0.022256942465901375,0.9042911529541016,0.004335630685091019,0.008372686803340912
"What? Ross and Charlie? (Joey nods) Wow! She's really making her way through the group, huh? Ah, who am I to talk?",0.002546722302213311,0.0019832723774015903,0.002949591726064682,0.0034489259123802185,0.0011231121607124805,0.0002842296380549669,0.9876641631126404
I can't believe this. Rachel and Joey?,0.009551672264933586,0.008111966773867607,0.0030442760325968266,0.0014248990919440985,0.0013097082264721394,0.0005580757278949022,0.9759993553161621
How about the dinosaur twins in the other room? No-one is manning that wall!,0.6084526777267456,0.21427889168262482,0.006420852150768042,0.013622726313769817,0.08618296682834625,0.005871259141713381,0.06517057120800018
I'm on it!,0.012252659536898136,0.0007504021632485092,0.0009615201852284372,0.9632593989372253,0.018041523173451424,0.00033279298804700375,0.004401796497404575
Anything?,0.003463923232629895,0.001008987776003778,0.0024382099509239197,0.0008085495210252702,0.927680253982544,0.0006065420457161963,0.06399346888065338
I think I hear curtains closing...,0.0020423613023012877,0.0026913355104625225,0.12402527779340744,0.0032467974815517664,0.7742583751678467,0.00876978226006031,0.08496613055467606
We've got shoes being kicked off over here.,0.0024900995194911957,0.001147465081885457,0.000587529328186065,0.05922958627343178,0.932140052318573,0.0007774350815452635,0.003627839731052518
"Bedsprings, unmistakable!",0.005886354949325323,0.0030963439494371414,0.14942322671413422,0.5298587083816528,0.23944047093391418,0.0030391754116863012,0.06925570964813232
You do realise that's your brother?,0.0027710360009223223,0.0022685511503368616,0.0013516675680875778,0.0006645569228567183,0.02890753746032715,0.00032066195853985846,0.9637159705162048
"Not until you said it. Somebody switch! (Chandler makes a clicking sound with his fingers and Phoebe runs to the other wall. Monica returns to Chandlers wall.) Wait a minute... Ross and Charlie, Joey and Rachel, Phoebe and Mike! We're the only people leaving with the same person we came with.",0.14416053891181946,0.03573731705546379,0.013404319994151592,0.04119568690657616,0.3827540874481201,0.0026620083954185247,0.3800859749317169
That's not true. I came with Monica and I'm leaving with Weird Al.,0.0255141481757164,0.1663287729024887,0.002853610785678029,0.0022000938188284636,0.7454478740692139,0.05388840287923813,0.0037670391611754894
"Okay, I've had it with the hair jokes. Tomorrow morning, before we leave, I'm going to the salon.",0.0010977652855217457,0.004424850922077894,0.002580038970336318,0.10644634068012238,0.8832788467407227,0.0011462346883490682,0.0010259207338094711
Okay Buckwheat!,0.02535148523747921,0.0017762789502739906,0.0017099968390539289,0.8657991290092468,0.0751529186964035,0.00048568661441095173,0.02972458489239216
"You gotta hear this, it's great... It's like free porn! (Chandler eagerly rushes over)",0.0014397160848602653,0.0006926372880116105,0.0006689299480058253,0.9756567478179932,0.014893178828060627,0.0003645712276920676,0.006284159608185291
Weh...*sigh*,0.0010602560359984636,0.0907926931977272,0.013545829802751541,0.030647240579128265,0.6606969237327576,0.2000783532857895,0.003178716404363513
uhm... Is everything okay?,0.004319092724472284,0.0013584006810560822,0.05702943354845047,0.0029256343841552734,0.849571168422699,0.08208706974983215,0.0027092427480965853
"Yeah, It's just... I don't think I can do this...",0.004959111101925373,0.009422450326383114,0.06904049962759018,0.000999273732304573,0.02554848976433277,0.8855537176132202,0.004476393572986126
"Ooh... Is it because of what might be on the bedspread, because I saw that news report too, with the infra red and the ... I could just...",0.0023845552932471037,0.10774651169776917,0.022971203550696373,0.0758025124669075,0.7014428973197937,0.0072267381474375725,0.08242560178041458
"No, NO! (they're moving to the side of the bed, where they sit down) Look, I need to talk to Joey. I mean, you guys just broke up. Before anything more happens between us, I need to know he's okay with it.",0.0930621325969696,0.1225438341498375,0.46406522393226624,0.008387777954339981,0.1446222960948944,0.1379360854625702,0.029382668435573578
I uhm... I completely understand.,0.003163352143019438,0.001930513302795589,0.05202499032020569,0.005172059405595064,0.8231944441795349,0.11077649146318436,0.003738188184797764
"Alright, I'm gonna go find them... (twitches a bit, looks down) I just need a... need a before I can... you know. (gestures standing up... they sit and wait for a while) Grandma... grandma... grandma... (he tries to concentrate...) Okay, I see you later.",0.0018216923344880342,0.0029452273156493902,0.010276011191308498,0.02162884920835495,0.9571196436882019,0.004498859401792288,0.001709793577902019
Okay...,0.0014818256022408605,0.0018439253326505423,0.0022080012131482363,0.0011226149508729577,0.9905248284339905,0.0013442484196275473,0.0014746218221262097
That's the door. He's gone...,0.0009595732553862035,0.002120435470715165,0.003631260246038437,0.0009942724136635661,0.9590848684310913,0.0009087648941203952,0.03230089694261551
And she's... turning on the TV... and watching... Miss Congeniality!,0.017378635704517365,0.0033797635696828365,0.0008598081767559052,0.8863815069198608,0.05260250344872475,0.008503728546202183,0.03089405782520771
"Honey, if you know it through a wall, you know it too well!",0.2788363993167877,0.15580104291439056,0.01158365048468113,0.15135176479816437,0.37177538871765137,0.0027608678210526705,0.027890877798199654
"Hey, what are you guys doing?",0.0016770249931141734,0.0014196571428328753,0.0009502007742412388,0.009543519467115402,0.8085781931877136,0.00047032450675033033,0.1773611158132553
"Oh, we're just... we're sad to go so we're just saying goodbye to the hotel. (hugs the wall) I love you... Paradise Hotel, Golf resort and Spa... (she walks away from the wall)",0.0017144433222711086,0.0017993096262216568,0.00260651926510036,0.5692409873008728,0.14928434789180756,0.2722157835960388,0.0031386057380586863
"(also hugs the wall) Yeah, we had a great time, thank you! (walks to Phoebe)",0.0007340761367231607,0.00023478710500057787,0.0002677131851669401,0.9870461225509644,0.009111793711781502,0.0003301755350548774,0.0022753828670829535
(caresses the wall with his finger) Bye!,0.035020601004362106,0.007602627854794264,0.0032725981436669827,0.4153677225112915,0.5224622488021851,0.0008105000597424805,0.015463736839592457
"Okay, uhm... Hey, you guys seen Joey anywhere?",0.0009527921793051064,0.0007524085231125355,0.0013004248030483723,0.001179477316327393,0.9790579676628113,0.0005522505380213261,0.016204649582505226
He's probably in his room with his current girlfriend Charlie. That's the situation as we know it... (walks to Phoebe and Monica),0.0037545403465628624,0.005224759690463543,0.001288364757783711,0.0009815404191613197,0.9810865521430969,0.005185477435588837,0.002478780224919319
"Well, if you see him could you please tell him I'm looking for him?",0.005596371833235025,0.003726394847035408,0.09454953670501709,0.002163228578865528,0.8805043697357178,0.010480091907083988,0.0029800061602145433
You got it!,0.03588167950510979,0.0014068394666537642,0.0015335093485191464,0.8168151378631592,0.12673836946487427,0.0005334385787136853,0.01709108054637909
